ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
2.5.1.54	1,0	1,0	1,0	0,94736842	0,82352941	1,0
2.5.1.52	1,0	0,18181818	0	0	0	1,0
2.5.1.51	1,0	0,18181818	0	0	0	1,0
6.3.2.5	1,0	1,0	0	0	0	1,0
2.5.1.59	1,0	1,0	1,0	1,0	0	1,0
2.5.1.58	0,88888889	1,0	1,0	0,88888889	0	1,0
2.7.7.79	1,0	1,0	1,0	1,0	0	0
2.7.7.75	1,0	1,0	1,0	1,0	0	0
4.2.1.133	1,0	1,0	0	0	0	0,4
4.2.1.134	1,0	1,0	1,0	0,85714286	0	1,0
6.3.4.5	1,0	1,0	0,66666667	0,66666667	0	1,0
1.1.1.79	1,0	1,0	0,66666667	0,57142857	0	0,88888889
3.1.13.4	1,0	1,0	0,39999999	0,39999999	0	0,84848485
3.1.13.1	0,2	1,0	0	0	0	0,66666667
2.7.1.4	0,82926829	1,0	1,0	0,74074074	0	0,61818182
2.7.1.6	1,0	1,0	0	0	0	0,4
2.7.1.1	0,97560975	1,0	1,0	0,86486486	0,25	0,68852459
1.14.13.173	0,57142857	1,0	0	0	0	1,0
1.9.3.1	0,86486486	0,92537314	0,53333333	0,5	0,36363636	0,94117647
2.7.1.71	1,0	1,0	0,92307692	1,0	0	0,85714286
4.1.1.20	1,0	1,0	1,0	1,0	1,0	1,0
4.1.1.21	1,0	0	1,0	1,0	0	1,0
4.1.1.22	0,33333333	0,66666667	0,33333333	0	0	1,0
4.1.1.23	1,0	1,0	1,0	0,85714286	0,66666667	1,0
4.1.1.25	1,0	1,0	0	0,14285714	0	1,0
3.2.1.96	1,0	0	1,0	1,0	0	1,0
4.1.1.28	1,0	1,0	0,5882353	0	0	0,90909091
2.1.1.309	0	0	1,0	1,0	0	0
2.1.1.300	0,66666667	1,0	0	0	0	0
2.3.1.140	1,0	1,0	0	0	0	1,0
2.3.1.146	1,0	0	0	0	0	1,0
2.3.1.144	1,0	1,0	0	0	0	1,0
4.1.99.13	0,57142857	1,0	0	0	0	0,8
4.1.99.12	1,0	0,8	0,8	0,88888889	0,57142857	0,8
4.1.99.17	1,0	1,0	1,0	1,0	0	0
4.1.1.3	1,0	1,0	0	0	0	0,3
2.4.1.219	0,66666667	1,0	0	0	0	0,66666667
2.4.1.218	0,66666667	0,8	0,66666667	0,4	0	0,57142857
2.4.1.210	1,0	1,0	0	0	0	0
4.1.3.4	1,0	1,0	1,0	1,0	0	1,0
2.4.1.215	0,42857143	1,0	0,75	0	0	0,54545455
2.4.1.214	0,5	1,0	0,66666667	0,66666667	0	1,0
4.1.3.1	0,96296296	0,96	0,96	0,96	0,81818182	1,0
3.5.2.5	1,0	1,0	1,0	1,0	0	1,0
3.5.2.3	1,0	1,0	1,0	1,0	0,66666667	1,0
3.5.2.2	1,0	0	1,0	1,0	0	1,0
3.5.2.9	1,0	1,0	1,0	1,0	0	1,0
4.1.1.48	1,0	1,0	1,0	1,0	1,0	1,0
3.5.1.23	0,88888889	1,0	1,0	0,85714286	0	1,0
2.1.1.232	1,0	1,0	0	0	0	1,0
2.1.1.231	1,0	1,0	0	0	0	1,0
2.4.1.170	0,75	0,5	0	0	0	0,85714286
2.4.1.173	1,0	1,0	1,0	1,0	0	1,0
1.3.3.4	1,0	1,0	1,0	0,90909091	0	1,0
1.3.3.6	1,0	0,93333333	1,0	1,0	0,66666667	0,82352941
1.3.3.3	1,0	1,0	1,0	0,90909091	0,8	1,0
3.6.3.41	1,0	1,0	0	0	0	1,0
3.6.3.44	0,4109589	0,875	0	0	0	0,86666667
1.3.3.9	0,4	1,0	0	0	0	0,66666667
3.6.3.47	0,66666667	1,0	0	0	0	1,0
1.11.1.15	0,97297297	0,98591549	0,8	0,8923077	0,10810811	1,0
1.11.1.11	0,94736842	1,0	0,92307692	0,51851852	0	0,87179487
1.11.1.12	0,7	0,95652174	0	0	0	0,95652174
2.1.1.127	0,8	1,0	0,8	0	0	0,8
2.1.1.122	0,88888889	1,0	0	0	0	1,0
2.1.1.128	1,0	1,0	0	0	0	0,8
2.1.1.129	1,0	1,0	0	0	0	1,0
3.2.1.177	1,0	1,0	1,0	0,66666667	0	1,0
3.2.1.175	1,0	1,0	0	1,0	0	1,0
1.14.21.4	1,0	1,0	0	0	0	0,66666667
1.14.21.5	0,66666667	1,0	0	0	0	0,66666667
1.14.21.1	0,8	1,0	0	0	0	1,0
1.14.21.2	0,8	1,0	0	0	0	0,8
1.14.21.3	1,0	1,0	0	0	0	1,0
1.3.1.78	1,0	1,0	1,0	1,0	0	1,0
1.3.1.72	1,0	1,0	1,0	1,0	0	1,0
1.3.1.70	1,0	1,0	1,0	1,0	0	1,0
1.3.1.77	0,33333333	1,0	0,33333333	1,0	0	0,33333333
1.3.1.74	0,66666667	0,8	0	0,66666667	0	0,13793103
1.3.1.75	1,0	1,0	1,0	0,33333333	0	1,0
1.3.7.4	1,0	1,0	1,0	1,0	0	1,0
3.1.1.96	1,0	1,0	1,0	1,0	0	1,0
1.3.7.7	1,0	0,74626866	0,76470588	0,44444445	0	0
4.2.3.34	1,0	0	0	0	0	0,66666667
3.13.1.1	1,0	1,0	1,0	1,0	0	1,0
2.1.1.116	1,0	0,5	0	0	0	1,0
1.3.5.2	1,0	1,0	1,0	1,0	0,66666667	1,0
2.4.1.198	1,0	0,5	0,5	0,5	0,5	0,85714286
1.3.5.1	0,66666667	1,0	1,0	1,0	0	0,88888889
1.3.5.6	1,0	1,0	1,0	1,0	0,6	1,0
3.1.3.93	0,33333333	0,66666667	0,5	1,0	0	0
1.3.5.5	0,5	0,5	0,5	0,5	0	0
2.5.1.117	0,33333333	0	0,33333333	1,0	0	1,0
2.5.1.116	0,75	1,0	0,42857143	0	0	1,0
2.5.1.115	0,66666667	0,85714286	0,28571428	0,8	0	0
2.5.1.114	1,0	0	0	0,66666667	0	1,0
2.5.1.112	1,0	1,0	1,0	0,93333333	0	0
2.4.1.195	1,0	1,0	1,0	1,0	0	1,0
2.1.1.291	0,66666667	1,0	0	0	0	1,0
2.3.1.212	1,0	0,5	0	0	0	0
1.5.1.8	1,0	1,0	1,0	1,0	0	1,0
1.5.1.9	0	1,0	1,0	1,0	0	1,0
1.14.11.2	1,0	1,0	1,0	1,0	0	0,96
3.6.4.12	0,76056338	0,75342466	0,78181818	0,7962963	0	0
3.6.4.13	0,98203593	0,98498499	0,84429066	0,78545455	0	0
1.5.1.2	1,0	1,0	1,0	1,0	0,66666667	1,0
1.5.1.3	1,0	1,0	1,0	0,5	0,90909091	1,0
1.14.11.9	0,87804878	0,91891892	0,64516129	0,18181818	0	0,95
1.5.1.5	1,0	1,0	0	0	0	0,8
4.2.3.108	0,4	1,0	0,20689656	0,8	0	0,85714286
4.2.3.103	0,8	1,0	0	0	0	0
4.2.3.102	0,5	1,0	0	0	0	0,33333333
4.2.3.101	0,4	1,0	0	0	0	0
4.2.3.100	1,0	1,0	0	0	0	0
4.2.3.107	0,88888889	1,0	0	0	0	0
4.2.3.106	0,72727273	1,0	0	0,28571429	0	0,36363636
4.2.3.105	0,93333333	1,0	0,22222222	0	0	0,93333333
4.2.3.104	0,66666667	0,8	0	0	0	0
1.13.11.58	1,0	1,0	0,98113207	0,14285715	0	0
1.13.11.51	0,92307692	0,91666667	0,92857143	0,52631578	0	0,85714286
1.13.11.54	0,55555555	0,96296296	0,96296296	0,91666667	0,86956522	0,96296296
3.4.19.5	0,76923077	1,0	0,92307692	0,92307692	0	1,0
3.4.19.1	0,75	0	1,0	1,0	0	0
1.13.11.5	1,0	1,0	1,0	1,0	0,66666667	1,0
3.4.19.9	1,0	1,0	1,0	0,85714286	0	0,8
3.5.1.116	1,0	1,0	1,0	0,66666667	0	1,0
4.3.1.24	0,96969697	0,95918368	0,99009901	0,14814815	0	0,99009901
4.3.1.25	0	1,0	0	0	0	0,03846153
3.4.11.5	1,0	1,0	0,2	0,2	0	0
3.4.11.1	1,0	1,0	1,0	0,85714286	0	0
3.4.11.2	1,0	1,0	0	0	0	0
2.3.1.30	1,0	0,95238095	0,95238095	0,77777778	0,33333333	1,0
1.1.1.65	0,66666667	1,0	1,0	0,5	0	1,0
4.4.1.35	0	0	0	1,0	0	0
2.5.1.69	0	0,66666667	0	0	0	0,66666667
2.5.1.62	1,0	1,0	1,0	1,0	0	1,0
2.5.1.60	0,8	0,66666667	1,0	1,0	0	1,0
2.5.1.61	1,0	1,0	1,0	1,0	0,5	1,0
2.5.1.67	1,0	1,0	0	0	0	1,0
2.7.1.48	0	1,0	1,0	1,0	0	0,71428572
2.7.1.49	1,0	1,0	1,0	1,0	0	1,0
2.7.1.43	1,0	1,0	1,0	1,0	0	1,0
2.7.1.40	1,0	1,0	1,0	0,93333333	0,54545455	0,88888889
6.2.1.20	0,66666667	1,0	0	0	0	1,0
2.7.1.46	1,0	1,0	1,0	1,0	0	0,5
6.2.1.26	1,0	1,0	1,0	0,5	0	1,0
6.2.1.25	0,5	0,5	0	0	0	0,66666667
5.4.3.8	1,0	1,0	1,0	1,0	0,66666667	1,0
3.5.1.6	1,0	0	1,0	1,0	0	1,0
4.1.1.33	1,0	1,0	1,0	1,0	0	1,0
1.1.3.20	1,0	1,0	1,0	0,8	0	1,0
4.1.1.31	1,0	1,0	1,0	1,0	0,71794872	1,0
4.1.1.37	1,0	1,0	1,0	1,0	0,72727273	1,0
4.1.1.36	1,0	1,0	1,0	1,0	0	1,0
1.21.3.7	0,4	0,66666667	0	0	0	0,4
1.21.3.6	1,0	1,0	0	0	0	1,0
1.21.3.8	1,0	1,0	0	0	0	1,0
4.1.1.39	0,99647887	0,97833935	0,97757848	0,87103175	0,69585253	0,99823633
1.14.18.7	0	0	1,0	1,0	0	0
2.3.1.177	0,5	1,0	0	0	0	0,5
2.3.1.172	0,66666667	1,0	0	0	0	0,66666667
2.3.1.171	1,0	1,0	0	0	0	1,0
2.3.1.170	1,0	1,0	0	0	0	1,0
2.4.1.202	1,0	1,0	0	0	0	1,0
2.4.1.203	0,16666667	1,0	0	0	0	0,25
3.4.22.49	1,0	1,0	1,0	1,0	0	0
1.14.13.168	1,0	1,0	1,0	1,0	0	0,9
2.1.2.10	0,93333333	1,0	1,0	1,0	0	1,0
2.1.2.11	1,0	1,0	1,0	1,0	0,66666667	1,0
2.1.1.201	1,0	1,0	0,8	0,8	0	1,0
3.1.3.102	0	0	1,0	1,0	0	0
3.1.3.104	0	0	0,5	0,5	0	0
2.3.1.87	0	0	0,85714286	0,4	0	0,85714286
3.6.3.54	0,66666667	0,8	0,8	0,8	0	0
4.2.3.38	1,0	0,66666667	0	0	0	0,8
4.2.3.39	1,0	1,0	0	0	0	0,66666667
2.1.1.118	1,0	1,0	0	0	0	1,0
4.2.3.30	0	1,0	0	0	0	0,5
2.1.1.112	0,85714286	1,0	1,0	1,0	0	0,85714286
2.1.1.111	1,0	1,0	0	0	0	1,0
4.2.3.33	1,0	0,66666667	0	0	0	0,66666667
2.1.1.117	1,0	1,0	0	0	0	1,0
4.2.3.35	0,8	1,0	0	0	0	1,0
2.1.1.114	1,0	1,0	1,0	1,0	0	1,0
3.2.1.167	0	1,0	0	0	0	1,0
3.2.1.161	1,0	1,0	0	0	0	1,0
1.1.1.1	1,0	0,98507463	0,97058824	0,87096774	0	0,83333333
1.1.1.3	1,0	1,0	1,0	1,0	0	1,0
1.1.1.8	1,0	1,0	1,0	0,61538461	0,5	1,0
3.1.1.82	0,4	1,0	0	0,66666667	0	1,0
3.1.1.80	0,8	0,66666667	0,11764706	0	0	1,0
3.1.3.86	0,6	0	0	0	0	0
1.15.1.1	0,99270073	0,95454546	0,93129771	0,8034188	0,75	0,97674418
