EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
2.4.1.286    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.286    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.2.1.88     	E2P2         	1      	2      	0      	1.0          	0.33333333   	0.5          	5      	-1.58113884     
1.2.1.88     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.79056941      
1.2.1.88     	KOALA        	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	-0.7905694      
1.2.1.88     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.79056941      
1.2.1.88     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.79056941      
1.2.1.84     	E2P2         	5      	1      	3      	0.625        	0.83333333   	0.71428571   	5      	-0.13516089     
1.2.1.84     	PRIAM        	1      	0      	7      	0.125        	1.0          	0.22222222   	5      	-1.8982743      
1.2.1.84     	KOALA        	8      	1      	0      	1.0          	0.88888889   	0.94117647   	5      	0.67781173      
1.2.1.84     	KAAS         	8      	1      	0      	1.0          	0.88888889   	0.94117647   	5      	0.67781173      
1.2.1.84     	Blast2Go     	8      	1      	0      	1.0          	0.88888889   	0.94117647   	5      	0.67781173      
2.1.1.37     	E2P2         	19     	3      	0      	1.0          	0.86363636   	0.92682927   	5      	0.56890364      
2.1.1.37     	PRIAM        	18     	2      	1      	0.94736842   	0.9          	0.92307692   	5      	0.50883607      
2.1.1.37     	KOALA        	15     	0      	4      	0.78947368   	1.0          	0.88235294   	5      	-0.14307293     
2.1.1.37     	KAAS         	12     	0      	7      	0.63157895   	1.0          	0.77419355   	5      	-1.87448719     
2.1.1.37     	Blast2Go     	19     	2      	0      	1.0          	0.9047619    	0.95         	5      	0.93982042      
2.1.1.33     	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.1.33     	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.1.33     	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.1.33     	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.1.33     	INTERPRO     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
2.1.1.33     	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
1.14.13.184  	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.184  	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
1.14.13.184  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.13.183  	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.13.183  	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.13.183  	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
5.5.1.18     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
5.5.1.18     	KAAS         	1      	0      	2      	0.33333333   	1.0          	0.5          	4      	-1.73205081     
5.5.1.18     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
5.5.1.18     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
5.5.1.19     	PRIAM        	6      	0      	1      	0.85714286   	1.0          	0.92307692   	4      	0.81857414      
5.5.1.19     	KAAS         	4      	0      	3      	0.57142857   	1.0          	0.72727273   	4      	-1.63089966     
5.5.1.19     	E2P2         	6      	1      	1      	0.85714286   	0.85714286   	0.85714286   	4      	-0.00624862     
5.5.1.19     	KOALA        	6      	0      	1      	0.85714286   	1.0          	0.92307692   	4      	0.81857414      
2.7.1.20     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.20     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.20     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.20     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.20     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-2.23606798     
2.7.1.20     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.21     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.21     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.21     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.21     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.21     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
4.1.2.8      	Blast2Go     	2      	0      	1      	0.66666667   	1.0          	0.8          	3      	-1.41421356     
4.1.2.8      	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.1.2.8      	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.7.1.23     	E2P2         	5      	2      	0      	1.0          	0.71428571   	0.83333333   	6      	0.39977698      
2.7.1.23     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	1.16235739      
2.7.1.23     	KOALA        	5      	2      	0      	1.0          	0.71428571   	0.83333333   	6      	0.39977698      
2.7.1.23     	KAAS         	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	0.74640445      
2.7.1.23     	INTERPRO     	3      	4      	2      	0.6          	0.42857143   	0.5          	6      	-1.12538378     
2.7.1.23     	Blast2Go     	5      	15     	0      	1.0          	0.25         	0.4          	6      	-1.58293202     
5.5.1.12     	Blast2Go     	13     	6      	0      	1.0          	0.68421053   	0.8125       	3      	0.33300269      
5.5.1.12     	E2P2         	4      	1      	9      	0.30769231   	0.8          	0.44444445   	3      	-1.35680883     
5.5.1.12     	PRIAM        	13     	1      	0      	1.0          	0.92857143   	0.96296296   	3      	1.02380614      
2.7.1.25     	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	6      	1.34164078      
2.7.1.25     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	1.34164078      
2.7.1.25     	KOALA        	5      	4      	0      	1.0          	0.55555556   	0.71428572   	6      	-0.44721358     
2.7.1.25     	KAAS         	5      	4      	0      	1.0          	0.55555556   	0.71428572   	6      	-0.44721358     
2.7.1.25     	INTERPRO     	2      	0      	3      	0.4          	1.0          	0.57142857   	6      	-1.34164082     
2.7.1.25     	Blast2Go     	5      	4      	0      	1.0          	0.55555556   	0.71428572   	6      	-0.44721358     
2.7.1.26     	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	6      	-2.23606798     
2.7.1.26     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.26     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.26     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.26     	INTERPRO     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.1.26     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.3.15     	E2P2         	16     	0      	0      	1.0          	1.0          	1.0          	5      	0.7848373       
1.1.3.15     	PRIAM        	16     	0      	0      	1.0          	1.0          	1.0          	5      	0.7848373       
1.1.3.15     	KOALA        	16     	0      	0      	1.0          	1.0          	1.0          	5      	0.7848373       
1.1.3.15     	KAAS         	12     	0      	4      	0.75         	1.0          	0.85714286   	5      	-1.61327666     
1.1.3.15     	Blast2Go     	15     	2      	1      	0.9375       	0.88235294   	0.90909091   	5      	-0.74123523     
1.14.11.20   	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.11.20   	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.11.20   	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.11.22   	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
1.14.11.22   	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.11.22   	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.11.23   	E2P2         	11     	2      	1      	0.91666667   	0.84615385   	0.88         	5      	0.07544705      
1.14.11.23   	PRIAM        	12     	0      	0      	1.0          	1.0          	1.0          	5      	0.89704144      
1.14.11.23   	KOALA        	12     	1      	0      	1.0          	0.92307692   	0.96         	5      	0.62317665      
1.14.11.23   	KAAS         	5      	0      	7      	0.41666667   	1.0          	0.5882353    	5      	-1.92215495     
1.14.11.23   	Blast2Go     	11     	1      	1      	0.91666667   	0.91666667   	0.91666667   	5      	0.32648981      
1.14.11.24   	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
1.14.11.24   	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.11.24   	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.14.11.25   	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.11.25   	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.14.11.25   	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.234    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.234    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.234    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.234    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.234    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.14.13.237  	KAAS         	5      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
2.1.1.241    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.241    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.241    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.131    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.4.1.131    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.4.1.131    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.4.1.131    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.4.1.131    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	-2.0            
1.14.19.35   	KOALA        	3      	11     	0      	1.0          	0.21428571   	0.35294117   	2      	1.0             
1.14.19.35   	KAAS         	3      	15     	0      	1.0          	0.16666667   	0.28571429   	2      	-1.0            
2.3.1.195    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.3.1.195    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.3.1.195    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.3.1.195    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.3.1.196    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	1.32189305      
2.3.1.196    	E2P2         	3      	4      	0      	1.0          	0.42857143   	0.6          	3      	-0.22568906     
2.3.1.196    	KOALA        	3      	10     	0      	1.0          	0.23076923   	0.375        	3      	-1.096204       
2.3.1.199    	E2P2         	21     	1      	0      	1.0          	0.95454545   	0.97674418   	5      	-2.0            
2.3.1.199    	PRIAM        	21     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.199    	KOALA        	21     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.199    	KAAS         	21     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.199    	Blast2Go     	21     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.198    	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	0.29488391      
2.3.1.198    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	1.03209369      
2.3.1.198    	KOALA        	2      	6      	0      	1.0          	0.25         	0.4          	5      	-1.17953565     
2.3.1.198    	KAAS         	2      	6      	0      	1.0          	0.25         	0.4          	5      	-1.17953565     
2.3.1.198    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	1.03209369      
3.4.22.25    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
3.4.22.25    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
3.1.4.4      	E2P2         	23     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.4.4      	PRIAM        	23     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.4.4      	KOALA        	23     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.4.4      	KAAS         	13     	0      	10     	0.56521739   	1.0          	0.72222222   	5      	-2.0            
3.1.4.4      	Blast2Go     	23     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.2.1.106    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	0.0             
3.2.1.106    	PRIAM        	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	0.0             
3.2.1.106    	KOALA        	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	0.0             
3.2.1.106    	KAAS         	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	0.0             
3.2.1.106    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	0.0             
3.1.4.1      	E2P2         	2      	8      	0      	1.0          	0.2          	0.33333333   	5      	-1.90812931     
3.1.4.1      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.67042381      
3.1.4.1      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.67042381      
3.1.4.1      	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.67042381      
3.1.4.1      	Blast2Go     	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	-0.10314212     
3.2.1.105    	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.2.1.105    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.2.1.105    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.99     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.99     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.99     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.1.2.4      	E2P2         	3      	5      	0      	1.0          	0.375        	0.54545455   	5      	-0.5            
3.1.2.4      	PRIAM        	3      	5      	0      	1.0          	0.375        	0.54545455   	5      	-0.5            
3.1.2.4      	KOALA        	3      	5      	0      	1.0          	0.375        	0.54545455   	5      	-0.5            
3.1.2.4      	KAAS         	3      	3      	0      	1.0          	0.5          	0.66666667   	5      	2.0             
3.1.2.4      	Blast2Go     	3      	5      	0      	1.0          	0.375        	0.54545455   	5      	-0.5            
3.1.2.6      	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
3.1.2.6      	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
3.1.2.6      	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
3.1.2.6      	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
3.1.2.6      	INTERPRO     	3      	0      	1      	0.75         	1.0          	0.85714286   	6      	-2.23606798     
3.1.2.6      	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.4.1.91     	KAAS         	1      	0      	11     	0.08333333   	1.0          	0.15384615   	4      	-1.63358194     
2.4.1.91     	Blast2Go     	11     	8      	1      	0.91666667   	0.57894737   	0.70967742   	4      	0.70629079      
2.4.1.91     	E2P2         	6      	4      	6      	0.5          	0.6          	0.54545455   	4      	0.01496478      
2.4.1.91     	PRIAM        	11     	6      	1      	0.91666667   	0.64705882   	0.75862069   	4      	0.91232638      
2.3.1.220    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.220    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.3.1.220    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.4.24.64    	PRIAM        	1      	0      	3      	0.25         	1.0          	0.4          	4      	-1.0            
3.4.24.64    	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	4      	1.0             
3.4.24.64    	E2P2         	1      	0      	3      	0.25         	1.0          	0.4          	4      	-1.0            
3.4.24.64    	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	4      	1.0             
2.3.1.225    	E2P2         	24     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.225    	PRIAM        	24     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.225    	KOALA        	24     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.225    	KAAS         	21     	0      	3      	0.875        	1.0          	0.93333333   	5      	-2.0            
2.3.1.225    	Blast2Go     	24     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.3.1.224    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.29777137      
2.3.1.224    	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	3      	-0.16222143     
2.3.1.224    	KOALA        	1      	0      	1      	0.5          	1.0          	0.66666667   	3      	-1.13554994     
2.4.1.126    	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.126    	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.126    	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.1.123    	E2P2         	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.4.1.123    	PRIAM        	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.4.1.123    	KOALA        	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
2.4.1.123    	KAAS         	8      	0      	4      	0.66666667   	1.0          	0.8          	6      	-0.4472136      
2.4.1.123    	INTERPRO     	4      	0      	8      	0.33333333   	1.0          	0.5          	6      	-2.05718254     
2.4.1.123    	Blast2Go     	12     	0      	0      	1.0          	1.0          	1.0          	6      	0.62609903      
6.1.1.15     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.15     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.15     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.15     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.15     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-2.23606798     
6.1.1.15     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.4.1.121    	KAAS         	2      	3      	1      	0.66666667   	0.4          	0.5          	4      	-1.2701706      
2.4.1.121    	Blast2Go     	3      	2      	0      	1.0          	0.6          	0.75         	4      	0.11547005      
2.4.1.121    	E2P2         	3      	3      	0      	1.0          	0.5          	0.66666667   	4      	-0.34641015     
2.4.1.121    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	4      	1.5011107       
2.4.1.120    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.4.1.120    	Blast2Go     	1      	4      	0      	1.0          	0.2          	0.33333333   	4      	-1.73205081     
2.4.1.120    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
2.4.1.120    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
6.1.1.14     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.14     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.14     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.14     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
6.1.1.14     	INTERPRO     	1      	0      	2      	0.33333333   	1.0          	0.5          	6      	-2.23606798     
6.1.1.14     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.4.1.128    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	2      	-1.0            
2.4.1.128    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
4.2.1.65     	KAAS         	1      	0      	3      	0.25         	1.0          	0.4          	4      	-1.47276853     
4.2.1.65     	Blast2Go     	4      	1      	0      	1.0          	0.8          	0.88888889   	4      	1.13535408      
4.2.1.65     	KOALA        	4      	5      	0      	1.0          	0.44444444   	0.61538461   	4      	-0.32373552     
4.2.1.65     	PRIAM        	4      	2      	0      	1.0          	0.66666667   	0.8          	4      	0.66114997      
2.7.11.24    	E2P2         	46     	0      	1      	0.9787234    	1.0          	0.98924731   	6      	0.7620901       
2.7.11.24    	PRIAM        	46     	0      	1      	0.9787234    	1.0          	0.98924731   	6      	0.7620901       
2.7.11.24    	KOALA        	33     	0      	14     	0.70212766   	1.0          	0.825        	6      	0.07393094      
2.7.11.24    	KAAS         	27     	0      	20     	0.57446809   	1.0          	0.72972973   	6      	-0.32523        
2.7.11.24    	INTERPRO     	9      	0      	38     	0.19148936   	1.0          	0.32142857   	6      	-2.03591973     
2.7.11.24    	Blast2Go     	47     	1      	0      	1.0          	0.97916667   	0.98947369   	6      	0.76303858      
2.7.11.25    	E2P2         	11     	2      	0      	1.0          	0.84615385   	0.91666667   	5      	1.23775563      
2.7.11.25    	PRIAM        	9      	2      	2      	0.81818182   	0.81818182   	0.81818182   	5      	0.60302388      
2.7.11.25    	KOALA        	5      	1      	6      	0.45454545   	0.83333333   	0.58823529   	5      	-0.87897424     
2.7.11.25    	KAAS         	4      	1      	7      	0.36363636   	0.8          	0.5          	5      	-1.4476479      
2.7.11.25    	Blast2Go     	8      	1      	3      	0.72727273   	0.88888889   	0.8          	5      	0.48584263      
5.1.3.6      	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
5.1.3.6      	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
5.1.3.6      	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
5.1.3.6      	KAAS         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
5.1.3.6      	Blast2Go     	4      	0      	2      	0.66666667   	1.0          	0.8          	5      	-2.0            
1.1.99.39    	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.99.39    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.99.39    	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.99.39    	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.99.39    	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.11.21    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.11.21    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.11.21    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.7.11.21    	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
3.1.3.67     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
3.1.3.67     	PRIAM        	2      	0      	1      	0.66666667   	1.0          	0.8          	5      	-1.22474487     
3.1.3.67     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
3.1.3.67     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
3.1.3.67     	Blast2Go     	2      	0      	1      	0.66666667   	1.0          	0.8          	5      	-1.22474487     
3.1.3.64     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.64     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.64     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.64     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.64     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
3.1.3.63     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.3.63     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.3.63     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.3.63     	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
3.1.3.63     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
3.1.3.60     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.1.3.60     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
3.1.3.60     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.4.2.14     	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.61390913      
2.4.2.14     	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.61390913      
2.4.2.14     	KOALA        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.61390913      
2.4.2.14     	KAAS         	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.61390913      
2.4.2.14     	INTERPRO     	3      	0      	2      	0.6          	1.0          	0.75         	6      	-2.08729105     
2.4.2.14     	Blast2Go     	5      	1      	0      	1.0          	0.83333333   	0.90909091   	6      	-0.36834547     
2.4.2.17     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.17     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.17     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.17     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.17     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.4.2.10     	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.81580165      
2.4.2.10     	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.81580165      
2.4.2.10     	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.81580165      
2.4.2.10     	KAAS         	3      	0      	1      	0.75         	1.0          	0.85714286   	6      	-0.37482777     
2.4.2.10     	INTERPRO     	2      	0      	2      	0.5          	1.0          	0.66666667   	6      	-1.9623337      
2.4.2.10     	Blast2Go     	4      	1      	0      	1.0          	0.8          	0.88888889   	6      	-0.11024347     
2.10.1.1     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.10.1.1     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
2.10.1.1     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
